test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
51,275,13000000000,2,5,100,0.004,0.001,0.1,8000,40000,,,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-144.20512820512823,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255
76,250,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-169.84615384615387,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255
65,300,13000000000,2,5,100,0.004,0.001,0.1,8000,45000,,,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-118.5641025641026,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255
58,125,13000000000,2,5,100,0.004,0.001,0.1,8000,45000,,,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-298.0512820512821,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255
68,50,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-374.974358974359,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255
75,225,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-195.48717948717953,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255
78,300,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-118.5641025641026,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255
69,75,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-349.33333333333337,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255
71,125,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-298.0512820512821,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255
67,25,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-400.61538461538464,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255
73,175,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-246.7692307692308,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255
74,200,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-221.12820512820517,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255
77,275,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-144.20512820512823,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255
82,75,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-349.33333333333337,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-18.46153846153844,1.0256410256410255
83,100,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-323.69230769230774,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255
79,0,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-426.2564102564103,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255
72,150,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-272.41025641025647,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255
70,100,13000000000,2,5,100,0.004,0.001,0.1,8000,50000,,,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-323.69230769230774,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,7.179487179487197,1.0256410256410255
84,125,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-298.0512820512821,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255
88,225,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-195.48717948717953,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,135.3846153846154,1.0256410256410255
81,50,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-374.974358974359,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255
92,0,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-426.2564102564103,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-95.38461538461536,1.0256410256410255
93,25,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-400.61538461538464,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255
89,250,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-169.84615384615387,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,161.02564102564105,1.0256410256410255
91,300,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-118.5641025641026,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,212.30769230769232,1.0256410256410255
80,25,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-400.61538461538464,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-69.74358974358972,1.0256410256410255
87,200,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-221.12820512820517,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255
97,125,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-298.0512820512821,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,32.820512820512846,1.0256410256410255
90,275,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-144.20512820512823,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,186.66666666666669,1.0256410256410255
94,50,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-374.974358974359,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,-44.10256410256408,1.0256410256410255
86,175,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-246.7692307692308,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,84.10256410256412,1.0256410256410255
100,200,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-221.12820512820517,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,109.74358974358975,1.0256410256410255
85,150,13000000000,2,5,100,0.004,0.001,0.1,8000,60000,,,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-272.41025641025647,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255
98,150,13000000000,2,5,100,0.004,0.001,0.1,8000,65000,,,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,426.2564102564103,416.0,10.256410256410255,-272.41025641025647,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255,95.38461538461536,93.33333333333331,2.051282051282051,58.46153846153848,1.0256410256410255
